,CARD_SIDO_NM,avg_temp,precipitation,avg_relative_humidity,year,month
24839,강원,9.3,0.0,70.1,2020,04
24840,충북,10.6,0.0,46.0,2020,04
24841,충남,9.9,0.0,50.5,2020,04
24842,전북,9.8,0.0,57.9,2020,04
24843,전남,12.9,0.0,46.6,2020,04
24844,경북,10.1,0.0,76.4,2020,04
24845,경남,12.8,0.0,50.6,2020,04
24846,제주,11.6,0.0,62.8,2020,04
24847,서울,9.3,0.0,41.4,2020,04
24848,부산,11.5,0.0,42.8,2020,04
24849,대구,12.6,0.0,39.4,2020,04
24850,광주,10.6,0.0,42.5,2020,04
24851,인천,8.2,0.0,61.8,2020,04
24852,대전,10.1,0.0,49.0,2020,04
24853,울산,11.0,0.0,50.0,2020,04
24854,경기,8.7,0.0,68.8,2020,04
24855,강원,11.8,0.0,42.6,2020,04
24856,충북,8.3,0.0,49.3,2020,04
24857,충남,8.4,0.0,58.6,2020,04
24858,전북,9.4,0.0,54.0,2020,04
24859,전남,11.0,0.0,46.4,2020,04
24860,경북,10.4,0.0,49.6,2020,04
24861,경남,10.5,0.0,36.9,2020,04
24862,제주,11.8,0.0,57.4,2020,04
24863,서울,10.0,0.0,53.8,2020,04
24864,부산,13.8,0.0,38.6,2020,04
24865,대구,13.5,0.0,40.4,2020,04
24866,광주,10.9,0.0,35.9,2020,04
24867,인천,9.0,0.0,69.8,2020,04
24868,대전,11.0,0.0,44.3,2020,04
24869,울산,13.6,0.0,37.6,2020,04
24870,경기,9.1,0.0,74.4,2020,04
24871,강원,15.3,0.0,20.5,2020,04
24872,충북,8.5,0.0,41.8,2020,04
24873,충남,8.4,0.0,66.3,2020,04
24874,전북,9.6,0.0,50.8,2020,04
24875,전남,12.8,0.0,34.0,2020,04
24876,경북,14.4,0.0,22.4,2020,04
24877,경남,12.1,0.0,36.5,2020,04
24878,제주,12.8,0.0,49.4,2020,04
24879,서울,8.9,0.0,36.4,2020,04
24880,부산,12.8,0.0,43.3,2020,04
24881,대구,10.8,0.0,54.0,2020,04
24882,광주,8.9,0.0,45.6,2020,04
24883,인천,8.7,0.0,40.4,2020,04
24884,대전,9.5,0.0,48.9,2020,04
24885,울산,11.2,0.0,49.6,2020,04
24886,경기,8.9,0.0,54.9,2020,04
24887,강원,8.7,0.0,40.3,2020,04
24888,충북,7.5,0.0,45.1,2020,04
24889,충남,8.3,0.0,49.9,2020,04
24890,전북,8.0,0.0,52.6,2020,04
24891,전남,12.5,0.0,33.9,2020,04
24892,경북,9.6,0.0,43.9,2020,04
24893,경남,13.0,0.0,37.5,2020,04
24894,제주,11.6,0.0,53.4,2020,04
24895,서울,7.2,0.0,29.5,2020,04
24896,부산,9.7,0.0,43.4,2020,04
24897,대구,9.3,0.0,40.8,2020,04
24898,광주,7.8,0.0,37.1,2020,04
24899,인천,7.0,0.0,33.9,2020,04
24900,대전,8.0,0.0,35.0,2020,04
24901,울산,8.7,0.0,49.3,2020,04
24902,경기,6.7,0.0,52.0,2020,04
24903,강원,7.3,0.0,39.4,2020,04
24904,충북,5.7,0.0,36.6,2020,04
24905,충남,6.3,0.0,41.6,2020,04
24906,전북,6.3,0.0,50.4,2020,04
24907,전남,9.3,0.0,36.1,2020,04
24908,경북,6.0,0.0,54.0,2020,04
24909,경남,9.0,0.0,30.5,2020,04
24910,제주,9.7,0.0,49.6,2020,04
24911,서울,9.3,0.0,38.3,2020,04
24912,부산,11.7,0.0,47.3,2020,04
24913,대구,11.3,0.0,43.9,2020,04
24914,광주,9.6,0.0,41.0,2020,04
24915,인천,8.3,0.0,58.0,2020,04
24916,대전,9.7,0.0,47.4,2020,04
24917,울산,11.3,0.0,49.5,2020,04
24918,경기,8.2,0.0,71.4,2020,04
24919,강원,11.3,0.0,38.0,2020,04
24920,충북,8.4,0.0,42.0,2020,04
24921,충남,7.6,0.0,60.1,2020,04
24922,전북,8.4,0.0,49.9,2020,04
24923,전남,10.8,0.0,45.9,2020,04
24924,경북,10.8,0.0,43.1,2020,04
24925,경남,10.2,0.0,46.3,2020,04
24926,제주,10.7,0.0,56.8,2020,04
24927,서울,10.6,0.0,56.6,2020,04
24928,부산,14.5,0.0,39.6,2020,04
24929,대구,15.3,0.0,37.6,2020,04
24930,광주,12.1,0.0,50.5,2020,04
24931,인천,9.4,0.0,70.1,2020,04
24932,대전,11.5,0.0,58.1,2020,04
24933,울산,14.6,0.0,37.6,2020,04
24934,경기,9.6,0.0,78.4,2020,04
24935,강원,13.1,0.0,47.4,2020,04
24936,충북,10.7,0.0,47.6,2020,04
24937,충남,9.1,0.0,71.6,2020,04
24938,전북,10.6,0.0,58.4,2020,04
24939,전남,14.5,0.0,32.4,2020,04
24940,경북,13.4,0.0,41.6,2020,04
24941,경남,13.6,0.0,37.8,2020,04
24942,제주,13.4,0.0,45.5,2020,04
24943,서울,9.4,0.0,25.5,2020,04
24944,부산,13.3,0.0,44.9,2020,04
24945,대구,12.2,0.0,45.0,2020,04
24946,광주,11.1,0.0,32.8,2020,04
24947,인천,9.2,0.0,38.0,2020,04
24948,대전,10.1,0.0,40.5,2020,04
24949,울산,12.1,0.0,44.5,2020,04
24950,경기,8.8,0.0,54.9,2020,04
24951,강원,8.2,0.0,62.9,2020,04
24952,충북,8.3,0.0,39.6,2020,04
24953,충남,8.0,0.0,48.4,2020,04
24954,전북,9.6,0.0,49.9,2020,04
24955,전남,13.5,0.0,26.5,2020,04
24956,경북,9.1,0.0,61.1,2020,04
24957,경남,14.1,0.0,35.4,2020,04
24958,제주,12.9,0.0,46.5,2020,04
24959,서울,8.9,0.0,44.6,2020,04
24960,부산,11.8,0.0,47.8,2020,04
24961,대구,10.3,0.0,55.5,2020,04
24962,광주,9.8,0.0,39.1,2020,04
24963,인천,8.4,0.0,56.4,2020,04
24964,대전,9.6,0.0,44.5,2020,04
24965,울산,10.1,0.0,54.5,2020,04
24966,경기,8.2,0.0,67.8,2020,04
24967,강원,8.6,0.0,53.6,2020,04
24968,충북,8.2,0.0,50.4,2020,04
24969,충남,7.6,0.0,57.9,2020,04
24970,전북,8.4,0.0,53.6,2020,04
24971,전남,12.5,0.0,30.5,2020,04
24972,경북,9.0,0.0,58.4,2020,04
24973,경남,11.0,0.0,40.8,2020,04
24974,제주,12.1,0.0,42.8,2020,04
24975,서울,10.7,0.0,52.6,2020,04
24976,부산,10.0,0.0,54.8,2020,04
24977,대구,11.0,0.0,60.8,2020,04
24978,광주,10.7,0.0,48.6,2020,04
24979,인천,9.5,0.0,61.4,2020,04
24980,대전,10.9,0.0,50.9,2020,04
24981,울산,9.4,0.0,56.6,2020,04
24982,경기,9.3,0.0,75.0,2020,04
24983,강원,8.9,0.0,60.4,2020,04
24984,충북,10.1,0.0,51.8,2020,04
24985,충남,8.3,0.0,62.3,2020,04
24986,전북,9.9,0.0,59.4,2020,04
24987,전남,10.8,0.0,65.4,2020,04
24988,경북,8.9,0.0,62.3,2020,04
24989,경남,9.3,0.0,57.6,2020,04
24990,제주,12.9,0.0,59.9,2020,04
24991,서울,9.9,0.0,63.8,2020,04
24992,부산,10.5,0.0,68.1,2020,04
24993,대구,10.6,0.0,69.3,2020,04
24994,광주,7.8,0.0,79.9,2020,04
24995,인천,8.5,0.0,74.6,2020,04
24996,대전,8.9,0.0,61.1,2020,04
24997,울산,10.2,0.0,72.6,2020,04
24998,경기,8.4,0.0,81.9,2020,04
24999,강원,11.3,0.0,51.0,2020,04
25000,충북,9.3,0.0,52.6,2020,04
25001,충남,7.0,0.0,71.3,2020,04
25002,전북,8.4,0.0,62.8,2020,04
25003,전남,9.5,0.0,85.6,2020,04
25004,경북,10.8,0.0,64.5,2020,04
25005,경남,9.4,0.0,70.6,2020,04
25006,제주,12.3,0.0,80.1,2020,04
25007,서울,9.9,0.0,58.6,2020,04
25008,부산,9.0,0.0,79.4,2020,04
25009,대구,9.2,0.0,76.8,2020,04
25010,광주,8.6,0.0,77.9,2020,04
25011,인천,10.3,0.0,56.6,2020,04
25012,대전,8.6,0.0,70.8,2020,04
25013,울산,8.8,0.0,84.3,2020,04
25014,경기,9.6,0.0,70.1,2020,04
25015,강원,7.7,0.0,77.5,2020,04
25016,충북,8.4,0.0,61.4,2020,04
25017,충남,8.3,0.0,67.1,2020,04
25018,전북,8.7,0.0,71.6,2020,04
25019,전남,9.6,0.0,69.4,2020,04
25020,경북,9.6,0.0,76.3,2020,04
25021,경남,8.8,0.0,73.3,2020,04
25022,제주,9.8,0.0,81.5,2020,04
25023,서울,12.4,0.0,39.4,2020,04
25024,부산,10.1,0.0,43.3,2020,04
25025,대구,10.2,0.0,49.6,2020,04
25026,광주,9.5,0.0,56.9,2020,04
25027,인천,11.5,0.0,40.1,2020,04
25028,대전,10.7,0.0,43.1,2020,04
25029,울산,9.8,0.0,48.0,2020,04
25030,경기,10.7,0.0,59.1,2020,04
25031,강원,9.4,0.0,50.4,2020,04
25032,충북,9.4,0.0,40.8,2020,04
25033,충남,10.0,0.0,42.5,2020,04
25034,전북,9.8,0.0,52.5,2020,04
25035,전남,11.5,0.0,44.9,2020,04
25036,경북,9.4,0.0,48.3,2020,04
25037,경남,9.7,0.0,44.3,2020,04
25038,제주,11.6,0.0,60.4,2020,04
25039,서울,13.0,0.0,46.8,2020,04
25040,부산,15.1,0.0,32.9,2020,04
25041,대구,14.6,0.0,39.9,2020,04
25042,광주,12.5,0.0,41.9,2020,04
25043,인천,11.1,0.0,59.0,2020,04
25044,대전,12.9,0.0,42.8,2020,04
25045,울산,14.4,0.0,36.0,2020,04
25046,경기,11.3,0.0,61.5,2020,04
25047,강원,17.6,0.0,23.4,2020,04
25048,충북,11.2,0.0,38.3,2020,04
25049,충남,9.9,0.0,55.3,2020,04
25050,전북,11.9,0.0,42.8,2020,04
25051,전남,13.8,0.0,49.8,2020,04
25052,경북,14.8,0.0,32.4,2020,04
25053,경남,13.0,0.0,43.6,2020,04
25054,제주,13.2,0.0,44.1,2020,04
25055,서울,13.2,0.0,39.8,2020,04
25056,부산,14.5,0.0,44.6,2020,04
25057,대구,14.5,0.0,46.0,2020,04
25058,광주,12.9,0.0,39.5,2020,04
25059,인천,11.9,0.0,47.3,2020,04
25060,대전,12.8,0.0,40.5,2020,04
25061,울산,14.8,0.0,41.6,2020,04
25062,경기,11.5,0.0,61.0,2020,04
25063,강원,13.9,0.0,53.9,2020,04
25064,충북,11.7,0.0,42.9,2020,04
25065,충남,10.9,0.0,46.3,2020,04
25066,전북,12.0,0.0,40.8,2020,04
25067,전남,13.1,0.0,44.4,2020,04
25068,경북,14.1,0.0,47.3,2020,04
25069,경남,12.8,0.0,37.3,2020,04
25070,제주,13.4,0.0,52.5,2020,04
25071,서울,16.0,0.0,39.9,2020,04
25072,부산,12.9,0.0,65.5,2020,04
25073,대구,12.8,0.0,67.4,2020,04
25074,광주,14.6,0.0,49.4,2020,04
25075,인천,14.7,0.0,42.5,2020,04
25076,대전,16.0,0.0,44.8,2020,04
25077,울산,12.0,0.0,69.6,2020,04
25078,경기,14.3,0.0,63.5,2020,04
25079,강원,10.9,0.0,70.6,2020,04
25080,충북,14.9,0.0,44.4,2020,04
25081,충남,13.6,0.0,47.4,2020,04
25082,전북,16.0,0.0,39.8,2020,04
25083,전남,12.9,0.0,68.3,2020,04
25084,경북,11.5,0.0,68.0,2020,04
25085,경남,12.0,0.0,59.8,2020,04
25086,제주,15.9,0.0,58.0,2020,04
25087,서울,12.5,0.0,77.8,2020,04
25088,부산,12.2,0.0,88.6,2020,04
25089,대구,10.7,0.0,92.4,2020,04
25090,광주,13.4,0.0,85.6,2020,04
25091,인천,12.0,0.0,80.5,2020,04
25092,대전,14.3,0.0,70.1,2020,04
25093,울산,11.4,0.0,92.3,2020,04
25094,경기,12.4,0.0,90.8,2020,04
25095,강원,11.7,0.0,72.6,2020,04
25096,충북,12.1,0.0,72.5,2020,04
25097,충남,13.1,0.0,76.5,2020,04
25098,전북,14.2,0.0,72.0,2020,04
25099,전남,11.9,0.0,93.8,2020,04
25100,경북,10.6,0.0,89.3,2020,04
25101,경남,10.6,0.0,88.1,2020,04
25102,제주,16.0,0.0,72.8,2020,04
25103,서울,13.5,0.0,67.9,2020,04
25104,부산,13.9,0.0,73.4,2020,04
25105,대구,14.0,0.0,73.3,2020,04
25106,광주,13.0,0.0,73.8,2020,04
25107,인천,12.0,0.0,75.5,2020,04
25108,대전,14.2,0.0,67.8,2020,04
25109,울산,13.2,0.0,77.6,2020,04
25110,경기,12.8,0.0,82.6,2020,04
25111,강원,10.6,0.0,79.1,2020,04
25112,충북,12.6,0.0,69.8,2020,04
25113,충남,12.1,0.0,74.0,2020,04
25114,전북,11.5,0.0,78.3,2020,04
25115,전남,13.7,0.0,72.6,2020,04
25116,경북,11.4,0.0,80.3,2020,04
25117,경남,13.7,0.0,65.3,2020,04
25118,제주,12.9,0.0,74.5,2020,04
25119,서울,12.3,0.0,75.8,2020,04
25120,부산,11.8,0.0,84.5,2020,04
25121,대구,11.1,0.0,91.9,2020,04
25122,광주,11.5,0.0,89.6,2020,04
25123,인천,11.9,0.0,77.8,2020,04
25124,대전,11.3,0.0,85.1,2020,04
25125,울산,11.4,0.0,90.0,2020,04
25126,경기,11.8,0.0,90.1,2020,04
25127,강원,10.2,0.0,82.8,2020,04
25128,충북,10.9,0.0,76.4,2020,04
25129,충남,10.7,0.0,86.6,2020,04
25130,전북,11.2,0.0,85.3,2020,04
25131,전남,12.0,0.0,88.4,2020,04
25132,경북,10.2,0.0,90.8,2020,04
25133,경남,11.1,0.0,82.3,2020,04
25134,제주,13.3,0.0,85.4,2020,04
25135,서울,10.0,0.0,73.0,2020,04
25136,부산,14.0,0.0,68.5,2020,04
25137,대구,13.6,0.0,73.0,2020,04
25138,광주,11.6,0.0,78.5,2020,04
25139,인천,10.0,0.0,72.9,2020,04
25140,대전,11.0,0.0,78.8,2020,04
25141,울산,14.6,0.0,69.3,2020,04
25142,경기,10.3,0.0,89.0,2020,04
25143,강원,11.9,0.0,65.4,2020,04
25144,충북,10.1,0.0,77.8,2020,04
25145,충남,9.8,0.0,80.6,2020,04
25146,전북,10.8,0.0,79.1,2020,04
25147,전남,13.7,0.0,67.6,2020,04
25148,경북,13.0,0.0,68.1,2020,04
25149,경남,13.9,0.0,62.1,2020,04
25150,제주,13.8,0.0,74.1,2020,04
25151,서울,7.4,0.0,49.0,2020,04
25152,부산,12.2,0.0,31.8,2020,04
25153,대구,11.4,0.0,40.3,2020,04
25154,광주,10.0,0.0,47.3,2020,04
25155,인천,7.7,0.0,45.6,2020,04
25156,대전,9.0,0.0,49.8,2020,04
25157,울산,12.1,0.0,31.4,2020,04
25158,경기,7.5,0.0,63.6,2020,04
25159,강원,9.5,0.0,38.0,2020,04
25160,충북,7.2,0.0,52.3,2020,04
25161,충남,7.9,0.0,52.9,2020,04
25162,전북,8.7,0.0,54.0,2020,04
25163,전남,11.4,0.0,35.1,2020,04
25164,경북,10.1,0.0,41.3,2020,04
25165,경남,11.6,0.0,29.9,2020,04
25166,제주,12.8,0.0,42.3,2020,04
25167,서울,6.0,0.0,46.8,2020,04
25168,부산,9.3,0.0,33.1,2020,04
25169,대구,8.5,0.0,41.3,2020,04
25170,광주,8.8,0.0,39.6,2020,04
25171,인천,6.6,0.0,44.6,2020,04
25172,대전,7.3,0.0,42.6,2020,04
25173,울산,8.8,0.0,33.0,2020,04
25174,경기,6.7,0.0,59.1,2020,04
25175,강원,8.0,0.0,37.9,2020,04
25176,충북,6.2,0.0,47.6,2020,04
25177,충남,7.2,0.0,42.6,2020,04
25178,전북,7.6,0.0,44.1,2020,04
25179,전남,9.0,0.0,36.4,2020,04
25180,경북,7.8,0.0,39.8,2020,04
25181,경남,8.3,0.0,31.1,2020,04
25182,제주,11.1,0.0,47.1,2020,04
25183,서울,7.9,0.0,47.8,2020,04
25184,부산,10.3,0.0,36.9,2020,04
25185,대구,9.9,0.0,41.0,2020,04
25186,광주,9.5,0.0,46.9,2020,04
25187,인천,8.3,0.0,49.6,2020,04
25188,대전,9.1,0.0,43.1,2020,04
25189,울산,9.9,0.0,37.4,2020,04
25190,경기,8.0,0.0,64.3,2020,04
25191,강원,9.4,0.0,41.0,2020,04
25192,충북,7.4,0.0,46.4,2020,04
25193,충남,8.7,0.0,47.9,2020,04
25194,전북,9.1,0.0,48.6,2020,04
25195,전남,10.0,0.0,42.9,2020,04
25196,경북,8.7,0.0,48.3,2020,04
25197,경남,9.4,0.0,35.9,2020,04
25198,제주,11.1,0.0,50.6,2020,04
25199,서울,9.9,0.0,55.6,2020,04
25200,부산,11.1,0.0,39.1,2020,04
25201,대구,11.8,0.0,29.8,2020,04
25202,광주,11.2,0.0,40.9,2020,04
25203,인천,9.8,0.0,62.5,2020,04
25204,대전,10.7,0.0,42.8,2020,04
25205,울산,11.9,0.0,31.3,2020,04
25206,경기,9.9,0.0,68.9,2020,04
25207,강원,12.3,0.0,32.0,2020,04
25208,충북,9.8,0.0,45.6,2020,04
25209,충남,9.4,0.0,60.1,2020,04
25210,전북,10.7,0.0,40.5,2020,04
25211,전남,11.2,0.0,42.6,2020,04
25212,경북,11.3,0.0,33.5,2020,04
25213,경남,11.0,0.0,33.9,2020,04
25214,제주,13.1,0.0,43.6,2020,04
25215,서울,13.1,0.0,54.4,2020,04
25216,부산,14.8,0.0,60.9,2020,04
25217,대구,15.9,0.0,41.6,2020,04
25218,광주,14.2,0.0,56.0,2020,04
25219,인천,12.5,0.0,58.6,2020,04
25220,대전,14.9,0.0,47.8,2020,04
25221,울산,15.9,0.0,45.6,2020,04
25222,경기,13.1,0.0,70.4,2020,04
25223,강원,17.0,0.0,38.8,2020,04
25224,충북,15.1,0.0,38.6,2020,04
25225,충남,12.7,0.0,60.0,2020,04
25226,전북,14.7,0.0,49.5,2020,04
25227,전남,14.4,0.0,66.8,2020,04
25228,경북,16.7,0.0,36.9,2020,04
25229,경남,14.7,0.0,53.0,2020,04
25230,제주,18.3,0.0,39.9,2020,04
25231,서울,12.3,0.0,43.1,2020,04
25232,부산,14.2,0.0,53.0,2020,04
25233,대구,13.6,0.0,51.1,2020,04
25234,광주,13.0,0.0,44.3,2020,04
25235,인천,12.1,0.0,44.3,2020,04
25236,대전,12.8,0.0,44.8,2020,04
25237,울산,12.5,0.0,61.4,2020,04
25238,경기,11.8,0.0,66.0,2020,04
25239,강원,10.6,0.0,72.5,2020,04
25240,충북,11.1,0.0,50.3,2020,04
25241,충남,10.7,0.0,51.3,2020,04
25242,전북,13.1,0.0,46.0,2020,04
25243,전남,14.2,0.0,50.3,2020,04
25244,경북,10.9,0.0,70.1,2020,04
25245,경남,13.9,0.0,47.5,2020,04
25246,제주,14.2,0.0,53.3,2020,04
25247,서울,12.9,0.0,49.8,2020,04
25248,부산,13.7,0.0,52.5,2020,04
25249,대구,12.9,0.0,60.1,2020,04
25250,광주,12.8,0.0,39.1,2020,04
25251,인천,12.3,0.0,56.6,2020,04
25252,대전,12.1,0.0,45.3,2020,04
25253,울산,12.7,0.0,63.8,2020,04
25254,경기,12.0,0.0,69.9,2020,04
25255,강원,10.7,0.0,63.9,2020,04
25256,충북,10.8,0.0,50.0,2020,04
25257,충남,10.8,0.0,53.4,2020,04
25258,전북,11.9,0.0,49.6,2020,04
25259,전남,14.9,0.0,47.3,2020,04
25260,경북,9.6,0.0,75.1,2020,04
25261,경남,13.0,0.0,52.5,2020,04
25262,제주,14.3,0.0,53.1,2020,04
25263,서울,13.9,0.0,50.0,2020,04
25264,부산,14.3,0.0,51.0,2020,04
25265,대구,15.2,0.0,46.1,2020,04
25266,광주,13.4,0.0,53.6,2020,04
25267,인천,12.2,0.0,63.4,2020,04
25268,대전,13.5,0.0,54.0,2020,04
25269,울산,13.8,0.0,55.8,2020,04
25270,경기,13.6,0.0,68.9,2020,04
25271,강원,16.8,0.0,34.5,2020,04
25272,충북,12.0,0.0,49.0,2020,04
25273,충남,11.4,0.0,68.4,2020,04
25274,전북,12.8,0.0,56.9,2020,04
25275,전남,14.7,0.0,39.9,2020,04
25276,경북,14.7,0.0,44.3,2020,04
25277,경남,13.4,0.0,46.1,2020,04
25278,제주,15.2,0.0,37.6,2020,04
25279,서울,14.9,0.0,48.6,2020,04
25280,부산,16.2,0.0,42.5,2020,04
25281,대구,17.6,0.0,44.4,2020,04
25282,광주,15.7,0.0,41.6,2020,04
25283,인천,13.5,0.0,52.3,2020,04
25284,대전,16.2,0.0,44.1,2020,04
25285,울산,16.7,0.0,42.5,2020,04
25286,경기,14.4,0.0,65.0,2020,04
25287,강원,19.8,0.0,33.8,2020,04
25288,충북,14.3,0.0,53.9,2020,04
25289,충남,13.5,0.0,52.1,2020,04
25290,전북,15.1,0.0,42.6,2020,04
25291,전남,15.6,0.0,42.8,2020,04
25292,경북,16.7,0.0,42.6,2020,04
25293,경남,15.2,0.0,47.0,2020,04
25294,제주,15.9,0.0,39.9,2020,04
25295,서울,17.1,0.0,57.1,2020,04
25296,부산,16.9,0.0,64.9,2020,04
25297,대구,18.9,0.0,57.9,2020,04
25298,광주,18.4,0.0,60.0,2020,04
25299,인천,15.9,0.0,63.1,2020,04
25300,대전,17.7,0.0,58.4,2020,04
25301,울산,19.0,0.0,49.8,2020,04
25302,경기,16.3,0.0,78.3,2020,04
25303,강원,21.4,0.0,32.9,2020,04
25304,충북,16.0,0.0,59.3,2020,04
25305,충남,15.8,0.0,68.1,2020,04
25306,전북,18.9,0.0,51.3,2020,04
25307,전남,16.6,0.0,73.4,2020,04
25308,경북,20.9,0.0,33.9,2020,04
25309,경남,16.7,0.0,62.5,2020,04
25310,제주,19.0,0.0,58.9,2020,04
25311,서울,20.2,0.0,73.6,2020,05
25312,부산,19.5,0.0,77.0,2020,05
25313,대구,22.7,0.0,72.3,2020,05
25314,광주,21.6,0.0,77.6,2020,05
25315,인천,17.7,0.0,82.1,2020,05
25316,대전,22.4,0.0,69.0,2020,05
25317,울산,21.9,0.0,69.6,2020,05
25318,경기,20.4,0.0,88.3,2020,05
25319,강원,26.3,0.0,42.1,2020,05
25320,충북,21.5,0.0,65.6,2020,05
25321,충남,18.1,0.0,85.3,2020,05
25322,전북,23.0,0.0,61.4,2020,05
25323,전남,18.4,0.0,87.1,2020,05
25324,경북,24.5,0.0,49.3,2020,05
25325,경남,19.2,0.0,75.5,2020,05
25326,제주,20.5,0.0,71.4,2020,05
25327,서울,20.3,0.0,79.6,2020,05
25328,부산,18.7,0.0,83.1,2020,05
25329,대구,22.7,0.0,67.6,2020,05
25330,광주,20.6,0.0,76.6,2020,05
25331,인천,18.6,0.0,86.3,2020,05
25332,대전,22.5,0.0,62.3,2020,05
25333,울산,21.6,0.0,66.5,2020,05
25334,경기,20.8,0.0,91.1,2020,05
25335,강원,24.9,0.0,52.8,2020,05
25336,충북,21.0,0.0,75.1,2020,05
25337,충남,19.5,0.0,81.0,2020,05
25338,전북,21.5,0.0,64.6,2020,05
25339,전남,18.0,0.0,92.9,2020,05
25340,경북,23.9,0.0,51.5,2020,05
25341,경남,18.8,0.0,80.1,2020,05
25342,제주,19.2,0.0,83.1,2020,05
25343,서울,21.8,0.0,68.8,2020,05
25344,부산,16.8,0.0,95.3,2020,05
25345,대구,17.9,0.0,98.0,2020,05
25346,광주,19.1,0.0,91.0,2020,05
25347,인천,20.1,0.0,74.4,2020,05
25348,대전,19.2,0.0,86.9,2020,05
25349,울산,16.8,0.0,96.6,2020,05
25350,경기,21.1,0.0,85.8,2020,05
25351,강원,23.1,0.0,60.1,2020,05
25352,충북,17.9,0.0,82.5,2020,05
25353,충남,20.1,0.0,75.6,2020,05
25354,전북,19.6,0.0,79.5,2020,05
25355,전남,16.4,0.0,100.0,2020,05
25356,경북,18.2,0.0,77.3,2020,05
25357,경남,16.2,0.0,93.4,2020,05
25358,제주,19.2,0.0,88.8,2020,05
25359,서울,20.2,0.0,63.9,2020,05
25360,부산,19.0,0.0,84.8,2020,05
25361,대구,21.5,0.0,76.4,2020,05
25362,광주,19.5,0.0,78.1,2020,05
25363,인천,15.9,0.0,76.0,2020,05
25364,대전,20.6,0.0,73.1,2020,05
25365,울산,19.5,0.0,84.0,2020,05
25366,경기,18.3,0.0,81.5,2020,05
25367,강원,17.2,0.0,79.5,2020,05
25368,충북,19.6,0.0,71.3,2020,05
25369,충남,17.1,0.0,73.6,2020,05
25370,전북,17.9,0.0,79.4,2020,05
25371,전남,20.1,0.0,84.5,2020,05
25372,경북,19.0,0.0,73.6,2020,05
25373,경남,21.0,0.0,75.8,2020,05
25374,제주,18.5,0.0,83.6,2020,05
25375,서울,16.0,0.0,67.9,2020,05
25376,부산,15.9,0.0,79.8,2020,05
25377,대구,16.8,0.0,83.1,2020,05
25378,광주,17.9,0.0,78.4,2020,05
25379,인천,13.5,0.0,77.0,2020,05
25380,대전,15.6,0.0,88.3,2020,05
25381,울산,15.4,0.0,83.1,2020,05
25382,경기,14.2,0.0,90.5,2020,05
25383,강원,15.2,0.0,76.9,2020,05
25384,충북,15.5,0.0,83.1,2020,05
25385,충남,11.7,0.0,89.6,2020,05
25386,전북,14.7,0.0,87.5,2020,05
25387,전남,16.0,0.0,91.4,2020,05
25388,경북,14.2,0.0,84.8,2020,05
25389,경남,16.1,0.0,78.8,2020,05
25390,제주,17.6,0.0,86.0,2020,05
25391,서울,19.4,0.0,50.0,2020,05
25392,부산,17.9,0.0,65.3,2020,05
25393,대구,17.5,0.0,67.5,2020,05
25394,광주,21.6,0.0,62.8,2020,05
25395,인천,18.1,0.0,54.3,2020,05
25396,대전,19.7,0.0,61.9,2020,05
25397,울산,16.7,0.0,73.8,2020,05
25398,경기,17.8,0.0,69.8,2020,05
25399,강원,15.8,0.0,75.6,2020,05
25400,충북,18.4,0.0,62.0,2020,05
25401,충남,17.5,0.0,63.1,2020,05
25402,전북,20.5,0.0,61.3,2020,05
25403,전남,18.0,0.0,72.3,2020,05
25404,경북,14.5,0.0,83.4,2020,05
25405,경남,17.9,0.0,62.4,2020,05
25406,제주,19.5,0.0,72.6,2020,05
25407,서울,20.7,0.0,32.5,2020,05
25408,부산,16.5,0.0,50.4,2020,05
25409,대구,15.8,0.0,55.9,2020,05
25410,광주,19.9,0.0,45.3,2020,05
25411,인천,19.7,0.0,33.0,2020,05
25412,대전,19.6,0.0,36.6,2020,05
25413,울산,14.5,0.0,64.5,2020,05
25414,경기,20.6,0.0,41.8,2020,05
25415,강원,15.3,0.0,59.0,2020,05
25416,충북,18.3,0.0,35.6,2020,05
25417,충남,18.9,0.0,39.5,2020,05
25418,전북,20.7,0.0,38.8,2020,05
25419,전남,17.0,0.0,44.0,2020,05
25420,경북,12.9,0.0,79.6,2020,05
25421,경남,17.1,0.0,36.0,2020,05
25422,제주,17.8,0.0,65.1,2020,05
25423,서울,19.9,0.0,32.8,2020,05
25424,부산,17.4,0.0,65.8,2020,05
25425,대구,17.6,0.0,64.4,2020,05
25426,광주,18.1,0.0,59.5,2020,05
25427,인천,18.4,0.0,37.0,2020,05
25428,대전,19.4,0.0,43.3,2020,05
25429,울산,16.7,0.0,73.6,2020,05
25430,경기,18.9,0.0,47.4,2020,05
25431,강원,16.3,0.0,66.8,2020,05
25432,충북,18.2,0.0,40.8,2020,05
25433,충남,17.6,0.0,50.4,2020,05
25434,전북,18.6,0.0,52.6,2020,05
25435,전남,16.9,0.0,61.6,2020,05
25436,경북,15.0,0.0,76.1,2020,05
25437,경남,17.2,0.0,52.5,2020,05
25438,제주,20.9,0.0,65.0,2020,05
25439,서울,14.2,0.0,94.4,2020,05
25440,부산,16.4,0.0,91.8,2020,05
25441,대구,17.0,0.0,95.3,2020,05
25442,광주,17.0,0.0,96.1,2020,05
25443,인천,14.1,0.0,94.9,2020,05
25444,대전,15.9,0.0,95.6,2020,05
25445,울산,16.8,0.0,96.4,2020,05
